Name,CarName,fueltype, price ,model,used/new,accident,milage,engine,model_year,ext_col,int_col
Sheet2,BMW,Gasoline," $9,000  ",750 Li,used,None reported,"114,528 mi.",360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,2007,Black,Black
Sheet2,Jeep,Gasoline," $26,500  ",Wrangler Sahara,used,At least 1 accident or damage reported,"111,850 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2013,Red,Black
Sheet2,GMC,Diesel," $69,500  ",Sierra 2500 AT4,used,None reported,"52,673 mi.",445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,2020,Black,Beige
Sheet2,BMW,Gasoline," $54,500  ",X3 M AWD,used,None reported,"31,500 mi.",473.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2021,Black,Black
Sheet2,BMW,Gasoline," $16,000  ",335 i,used,None reported,"73,000 mi.",300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2011,Red,Beige
Sheet2,Jeep,Gasoline," $35,900  ",Wrangler Unlimited Sahara,used,None reported,"59,692 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2019,Gray,Black
Sheet2,Toyota,Gasoline," $16,000  ",Corolla S Plus,used,None reported,"68,364 mi.",132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2016,White,Black
Sheet2,Land,Gasoline," $29,000  ",Rover Discovery HSE LUXURY,used,At least 1 accident or damage reported,"47,200 mi.",340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2017,Black,Beige
Sheet2,Mercedes-Benz,Hybrid," $62,000  ",E-Class E 450 4MATIC,used,At least 1 accident or damage reported,"18,000 mi.",362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2021,Gray,Black
Sheet2,Ford,Hybrid," $8,250  ",Fusion Hybrid Base,used,At least 1 accident or damage reported,"158,366 mi.",191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,2012,Gray,Black
Sheet2,BMW,Gasoline," $26,000  ",X1 xDrive 28i,used,None reported,"49,700 mi.",228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,Blue,Black
Sheet2,GMC,Gasoline," $12,250  ",Terrain SLE,used,None reported,"81,500 mi.",182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2010,Brown,Gray
Sheet2,BMW,Gasoline," $26,990  ",i3 120Ah w/Range Extender,used,None reported,"16,975 mi.",170.0HP 0.65L Electric Motor Electric Fuel System,2019,Black,Black
Sheet2,Porsche,Gasoline," $209,000  ",911 GT3,used,None reported,"5,989 mi.","4L H-6 gasoline direct injection, DOHC, VarioCam Plus variable v",2018,GT SILVER,Black
Sheet2,Ford,Gasoline," $35,500  ",Mustang SVT Cobra,used,None reported,"16,100 mi.",390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2003,Red,Beige
Sheet2,Land,Gasoline," $67,500  ",Rover Range Rover Supercharged LWB,used,None reported,"54,225 mi.",518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2020,White,White
Sheet2,RAM,Gasoline," $35,000  ",2500 Big Horn,used,None reported,"89,500 mi.",410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,2016,Black,Gray
Sheet2,Ford,E85 Flex Fuel," $17,777  ",E250 Cargo,used,At least 1 accident or damage reported,"87,501 mi.",225.0HP 4.6L 8 Cylinder Engine Flex Fuel Capability,2013,White,Gray
Sheet2,MINI,Gasoline," $28,900  ",Countryman Cooper S ALL4,used,None reported,"12,370 mi.",189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,Blue,Black
Sheet2,RAM,Gasoline," $28,995  ",1500 Classic Tradesman,used,None reported,"12,466 mi.",395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2019,Gray,Gray
Sheet2,Volvo,Gasoline," $5,500  ",C70 T5,used,At least 1 accident or damage reported,"199,000 mi.",227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,2011,Red,Beige
Sheet2,Mercedes-Benz,Gasoline," $22,999  ",SL-Class SL600 Roadster,used,At least 1 accident or damage reported,"78,200 mi.",510.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,2007,Black,Brown
Sheet2,Toyota,Hybrid," $29,500  ",Camry Hybrid XLE,used,None reported,"22,000 mi.",208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,2018,White,Beige
Sheet2,GMC,Gasoline," $12,995  ",Acadia SLE-2,used,At least 1 accident or damage reported,"100,795 mi.",3.6L V6 24V GDI DOHC,2016,White Frost Tri-Coat,Ebony
Sheet2,Chevrolet,Gasoline," $17,816  ",Impala 1LT,used,None reported,"99,941 mi.",3.6L V6 24V GDI DOHC,2019,Silver Ice Metallic,Jet Black
Sheet2,Jeep,Gasoline," $38,633  ",Grand Cherokee L Laredo,used,None reported,"23,588 mi.",3.6L V6 24V MPFI DOHC,2021,Metallic,Global Black
Sheet2,Jeep,Gasoline," $5,200  ",Liberty Sport,used,None reported,"103,000 mi.",210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,2003,Black,Gray
Sheet2,Jaguar,Gasoline," $7,000  ",XF Luxury,used,None reported,"91,491 mi.",300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,2009,Blue,Beige
Sheet2,Honda,Gasoline," $23,739  ",Civic Sport,used,At least 1 accident or damage reported,"23,131 mi.",2.0L I4 16V MPFI DOHC,2020,Crystal Black Pearl,Black
Sheet2,Subaru,Gasoline," $18,749  ",Outback 2.5i Premium,used,At least 1 accident or damage reported,"77,000 mi.",175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2019,Gray,Gray
Sheet2,Land,Gasoline," $76,000  ",Rover Range Rover Sport HSE Dynamic,used,None reported,"20,500 mi.",380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,White,White
Sheet2,Lexus,Gasoline," $33,900  ",ES 350 Base,used,At least 1 accident or damage reported,"49,810 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2019,Gray,Black
Sheet2,Honda,Gasoline," $36,727  ",CR-V Touring,used,None reported,"20,229 mi.",1.5L I4 16V GDI DOHC Turbo,2022,Black,Black
Sheet2,Alfa,Gasoline," $75,000  ",Romeo Giulia Quadrifoglio,used,None reported,"10,558 mi.",505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,2021,White,Black
Sheet2,BMW,Gasoline," $30,900  ",330 i,used,None reported,"59,300 mi.",225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2005,Red,Black
Sheet2,Maybach,Gasoline," $64,250  ",Type 57 Base,used,None reported,"34,254 mi.",543.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,2004,Brown,Black
Sheet2,Lexus,Gasoline," $37,998  ",ES 250 Base,used,None reported,"24,364 mi.",2.5 Liter,2021,Eminent White Pearl,Chateau
Sheet2,Mercedes-Benz,Diesel," $22,000  ",Sprinter 2500,used,At least 1 accident or damage reported,"139,200 mi.",161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,2016,White,Black
Sheet2,Mercedes-Benz,Gasoline," $13,999  ",E-Class E 350,used,None reported,"82,046 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2012,Black,Beige
Sheet2,Dodge,Gasoline," $6,399  ",Dakota Sport,used,None reported,"285,000 mi.",230.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,1997,White,Gray
Sheet2,RAM,E85 Flex Fuel," $25,307  ",1500 Tradesman/Express,used,At least 1 accident or damage reported,"26,269 mi.",3.6L V6 24V MPFI DOHC Flexible Fuel,2017,Bright White Clearcoat,Black
Sheet2,Mazda,Gasoline," $16,770  ",CX-9 Touring,used,At least 1 accident or damage reported,"127,131 mi.",227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2016,Brown,Brown
Sheet2,Porsche,Gasoline," $179,900  ",911 Turbo S,used,None reported,"31,000 mi.",580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,2019,White,Black
Sheet2,BMW,Gasoline," $38,400  ",X3 xDrive30i,used,None reported,"27,000 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,Black,Brown
Sheet2,Jeep,E85 Flex Fuel," $18,900  ",Grand Cherokee Limited,used,None reported,"93,400 mi.",290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,2015,White,Black
Sheet2,BMW,Hybrid," $71,200  ",X7 xDrive40i,used,At least 1 accident or damage reported,"9,200 mi.",335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2021,White,Brown
Sheet2,Mercedes-Benz,Gasoline," $32,999  ",SL-Class SL 550,used,At least 1 accident or damage reported,"76,850 mi.",429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,2014,Brown,Beige
Sheet2,Bentley,Gasoline," $98,000  ",Continental GT W12,used,At least 1 accident or damage reported,"61,160 mi.",582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Jeep,Gasoline," $15,900  ",Wrangler Unlimited,used,At least 1 accident or damage reported,"146,000 mi.",190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,2005,Red,Black
Sheet2,Volkswagen,Gasoline," $16,500  ",Golf SportWagen TSI SE,used,None reported,"33,850 mi.",170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2017,Blue,Beige
Sheet2,Jeep,Gasoline," $39,860  ",Wrangler Unlimited Sahara,used,At least 1 accident or damage reported,"61,830 mi.",2.0L I4 16V GDI DOHC Turbo,2020,Granite Crystal Clearcoat Metallic,Black
Sheet2,Kia,Gasoline," $15,998  ",Sorento SXL,used,None reported,"108,559 mi.",3.3L V6 24V GDI DOHC,2017,Titanium Silver,Satin Black
Sheet2,Lexus,Gasoline," $7,390  ",LS 430 Base,used,At least 1 accident or damage reported,"192,000 mi.",278.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,2006,Silver,Gray
Sheet2,Mercedes-Benz,Gasoline," $15,500  ",E-Class E 350 4MATIC,used,None reported,"83,112 mi.",302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,Black,Black
Sheet2,Tesla,Gasoline," $52,000  ",Model X 75D,used,None reported,"52,000 mi.",518.0HP Electric Motor Electric Fuel System,2016,Black,Beige
Sheet2,RAM,Gasoline," $43,500  ",1500 Rebel,used,None reported,"57,300 mi.",395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,MINI,Gasoline," $4,100  ",Cooper Base,used,At least 1 accident or damage reported,"104,500 mi.",118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,2008,Red,Black
Sheet2,Jeep,Gasoline," $6,500  ",Cherokee Sport,used,At least 1 accident or damage reported,"170,552 mi.",190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,1996,Black,Gray
Sheet2,Ford,Gasoline," $29,000  ",Mustang GT Premium,used,None reported,"18,000 mi.",412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2013,Silver,Black
Sheet2,Lincoln,Gasoline," $51,999  ",Navigator Reserve,used,None reported,"39,000 mi.",450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,Jeep,Gasoline," $45,000  ",Gladiator Rubicon,used,None reported,"38,000 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Porsche,Gasoline," $115,000  ",Cayman GT4,used,None reported,"15,168 mi.",385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,2016,White,Black
Sheet2,Honda,Gasoline," $6,500  ",Civic EX,used,None reported,"167,506 mi.",140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2012,Black,Black
Sheet2,Jeep,E85 Flex Fuel," $13,000  ",Grand Cherokee Laredo,used,At least 1 accident or damage reported,"166,000 mi.",290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,2012,White,Gray
Sheet2,Ford,Gasoline," $82,950  ",Shelby GT500 Base,used,None reported,"19,200 mi.",760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,2021,Black,Black
Sheet2,Land,Hybrid," $75,000  ",Rover Defender SE,used,None reported,"46,000 mi.",395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2022,Green,Beige
Sheet2,Hummer,Gasoline," $7,200  ",H3 Base,used,At least 1 accident or damage reported,"201,000 mi.",242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,2007,White,Black
Sheet2,Kia,Gasoline," $8,900  ",Sportage LX,used,At least 1 accident or damage reported,"87,000 mi.",182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2014,Black,Black
Sheet2,GMC,Gasoline," $24,950  ",Yukon XL 1500 SLT,used,None reported,"145,000 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2015,White,Beige
Sheet2,Jeep,Gasoline," $36,500  ",Wrangler Unlimited Sport,used,None reported,"33,060 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,White,Black
Sheet2,Audi,Gasoline," $18,000  ",A6 3.0T Prestige,used,None reported,"89,500 mi.",310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2014,Gray,Black
Sheet2,Jeep,Hybrid," $37,500  ",Wrangler 80th Anniversary,used,None reported,"27,000 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,2021,Red,Black
Sheet2,Jeep,Gasoline," $18,500  ",Wrangler Sport,used,None reported,"87,250 mi.",202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,2010,Blue,Black
Sheet2,Volkswagen,Gasoline," $13,000  ",CC 2.0T Sport,used,At least 1 accident or damage reported,"76,495 mi.",200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,White,Black
Sheet2,Cadillac,Gasoline," $15,500  ",SRX Luxury Collection,used,None reported,"70,503 mi.",308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2016,Silver,Beige
Sheet2,Porsche,Gasoline," $35,000  ",Cayenne Turbo,used,At least 1 accident or damage reported,"41,965 mi.",500.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,2009,Black,Beige
Sheet2,Toyota,Gasoline," $8,000  ",4Runner 4WD,used,At least 1 accident or damage reported,"267,000 mi.",150.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,1999,Silver,Beige
Sheet2,Mitsubishi,Gasoline," $4,200  ",Eclipse GT,used,At least 1 accident or damage reported,"146,000 mi.",200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2003,Gray,Black
Sheet2,Chevrolet,Gasoline," $82,500  ",Corvette Stingray w/1LT,used,None reported,"9,000 mi.",490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2023,White,White
Sheet2,Toyota,Gasoline," $40,000  ",GR86 Premium,used,None reported,"1,050 mi.",228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2022,Gray,Black
Sheet2,Land,Gasoline," $89,900  ",Rover Range Rover P525 Westminster,used,None reported,"22,270 mi.",5.0L V8 32V GDI DOHC Supercharged,2021,Gray,Ebony
Sheet2,Ford,Gasoline," $26,500  ",Mustang GT Premium,used,None reported,"19,900 mi.",412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2012,White,Black
Sheet2,RAM,Gasoline," $17,900  ",1500 Sport,used,None reported,"113,500 mi.",390.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2012,Black,Black
Sheet2,Lamborghini,Gasoline," $150,000  ",Gallardo LP550-2,used,None reported,"22,000 mi.",550.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,2013,Black,Black
Sheet2,INFINITI,Gasoline," $54,000  ",Q60 3.0t Red Sport 400,used,None reported,"3,300 mi.",400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2022,Red,Black
Sheet2,BMW,Gasoline," $52,500  ",M5 Base,used,None reported,"27,000 mi.",560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,2015,Black,Black
Sheet2,Kia,Gasoline," $29,430  ",K5 GT-Line,used,At least 1 accident or damage reported,"22,101 mi.",1.6L I4 16V GDI DOHC Turbo,2022,Glacial White Pearl,Black
Sheet2,Chevrolet,Gasoline," $18,500  ",Caprice Classic Base,used,None reported,"60,000 mi.",260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,1996,Purple,Gray
Sheet2,Subaru,Gasoline," $22,888  ",BRZ Limited,used,None reported,"46,452 mi.",200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2013,Gray,Black
Sheet2,Lincoln,Gasoline," $26,500  ",MKZ Reserve I,used,None reported,"36,000 mi.",245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,White,Beige
Sheet2,Chevrolet,Gasoline," $61,950  ",Corvette Grand Sport,used,None reported,"13,100 mi.",460.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2019,Silver,Red
Sheet2,Audi,Gasoline," $27,000  ",Q5 2.0T Premium Plus,used,At least 1 accident or damage reported,"50,000 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2019,White,Beige
Sheet2,Mazda,Gasoline," $32,250  ",CX-9 Signature,used,None reported,"19,500 mi.",227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2018,White,Brown
Sheet2,Ford,Gasoline," $31,000  ",Mustang GT,used,At least 1 accident or damage reported,"36,000 mi.",435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,2016,Orange,Black
Sheet2,Rolls-Royce,Gasoline," $217,000  ",Wraith Base,used,At least 1 accident or damage reported,"21,000 mi.",624.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,2016,Brown,Black
Sheet2,Chevrolet,Gasoline," $51,999  ",Camaro 1SS,used,None reported,"6,640 mi.",455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2022,Orange,Black
Sheet2,BMW,Gasoline," $21,900  ",X5 xDrive35i,used,At least 1 accident or damage reported,"74,850 mi.",300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,2016,White,Brown
Sheet2,Nissan,Gasoline," $10,900  ",Maxima SV,used,At least 1 accident or damage reported,"117,000 mi.",290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2014,White,Black
Sheet2,Toyota,E85 Flex Fuel," $39,900  ",Tundra TRD Pro,used,None reported,"51,400 mi.",381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,2016,Black,Black
Sheet2,INFINITI,Gasoline," $57,999  ",QX60 AUTOGRAPH,used,None reported,"6,000 mi.",295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2022,Gold,Brown
Sheet2,Mitsubishi,Gasoline," $37,999  ",Lancer Evolution MR,used,None reported,"128,000 mi.",286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2006,Silver,Black
Sheet2,BMW,Gasoline," $39,995  ",X3 xDrive30i,used,None reported,"15,000 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2021,White,Brown
Sheet2,Toyota,Gasoline," $29,950  ",Tundra SR5,used,None reported,"119,000 mi.",381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2016,Red,Black
Sheet2,Lincoln,Gasoline," $12,999  ",Mark LT Base,used,At least 1 accident or damage reported,"87,500 mi.",300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,2006,Silver,Black
Sheet2,Ford,Gasoline," $7,999  ",Flex SEL,used,None reported,"149,000 mi.",262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2011,Black,Beige
Sheet2,Audi,E85 Flex Fuel," $20,995  ",Q5 2.0T Premium Plus,used,At least 1 accident or damage reported,"54,700 mi.",220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,2015,Gray,Brown
Sheet2,Ford,Gasoline," $38,532  ",F-150 XL,used,None reported,"45,979 mi.",3.5L V6 24V PDI DOHC Twin Turbo,2021,Agate Black Metallic,Black
Sheet2,Lincoln,Gasoline," $29,000  ",Continental Reserve,used,None reported,"56,846 mi.",335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,2017,White,Beige
Sheet2,Jeep,Gasoline," $22,500  ",Grand Cherokee Limited,used,At least 1 accident or damage reported,"80,150 mi.",293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2017,Blue,Black
Sheet2,GMC,Gasoline," $12,300  ",Terrain SLT-1,used,At least 1 accident or damage reported,"11,563 mi.",182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2013,Blue,Black
Sheet2,Mercedes-Benz,Hybrid," $78,000  ",AMG E 53 Base 4MATIC,used,None reported,"15,615 mi.",429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,2021,Gray,Black
Sheet2,Subaru,Gasoline," $16,000  ",Impreza WRX Base,used,At least 1 accident or damage reported,"113,000 mi.",265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2013,Blue,Black
Sheet2,Kia,Gasoline," $15,000  ",Optima S,used,None reported,"74,000 mi.",185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,2018,White,Black
Sheet2,Mercedes-Benz,Gasoline," $11,900  ",M-Class ML 350,used,None reported,"99,200 mi.",268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2011,Black,Black
Sheet2,Volkswagen,Gasoline," $23,999  ",Beetle 2.0T S,used,None reported,"36,824 mi.",174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2018,Red,Red
Sheet2,Acura,Gasoline," $6,700  ",RSX Base,used,At least 1 accident or damage reported,"186,040 mi.",160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2005,Gray,Beige
Sheet2,GMC,Gasoline," $27,700  ",Acadia SLE,used,None reported,"58,000 mi.",310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,Black,Black
Sheet2,Ford,Gasoline," $42,500  ",F-150 Lariat,used,None reported,"31,250 mi.",325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,2020,Blue,Gray
Sheet2,Jeep,Gasoline," $46,500  ",Gladiator Overland,used,None reported,"43,000 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,2020,White,Beige
Sheet2,Toyota,Gasoline," $41,598  ",Tacoma TRD Sport,used,None reported,"41,199 mi.",3.5 Liter,2020,Black,Black/Gun Metal
Sheet2,Kia,Gasoline," $45,000  ",EV6 GT-Line,used,None reported,"22,000 mi.",320.0HP Electric Motor Electric Fuel System,2022,Gray,Black
Sheet2,Genesis,Gasoline," $53,000  ",GV70 3.5T Sport,used,None reported,"12,900 mi.",375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2022,Gray,White
Sheet2,Ford,Gasoline," $50,000  ",Explorer ST,used,None reported,"10,500 mi.",400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2022,Black,Black
Sheet2,MINI,Gasoline," $21,612  ",Countryman Cooper,used,None reported,"74,725 mi.",1.5L I3 12V GDI DOHC Turbo,2020,Black,Black
Sheet2,Mazda,Gasoline," $26,485  ",CX-5 Grand Touring,used,None reported,"61,117 mi.",2.5L I4 16V GDI DOHC,2021,Sonic Silver Metallic,Black
Sheet2,BMW,Gasoline," $4,800  ",325 i,used,At least 1 accident or damage reported,"142,000 mi.",184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,2003,Silver,Black
Sheet2,Toyota,Gasoline," $7,950  ",Yaris L,used,At least 1 accident or damage reported,"129,355 mi.",106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,2012,Black,Gray
Sheet2,Chevrolet,E85 Flex Fuel," $4,900  ",Express 1500 Base,used,At least 1 accident or damage reported,"204,000 mi.",310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,2010,White,Gray
Sheet2,Lincoln,Gasoline," $22,500  ",Navigator L Select,used,None reported,"115,600 mi.",380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2016,Black,Black
Sheet2,Jeep,Hybrid," $62,500  ",Wrangler Sahara Altitude,used,None reported,"1,563 mi.",285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,2023,Gray,Black
Sheet2,Bentley,Gasoline," $35,995  ",Continental GT Base,used,At least 1 accident or damage reported,"72,166 mi.",552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,2007,Black,Black
Sheet2,Lexus,Gasoline," $37,899  ",RX 350 F Sport,used,None reported,"26,100 mi.",295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,2018,Gray,Red
Sheet2,BMW,Gasoline," $21,000  ",430 i,used,None reported,"58,880 mi.",248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2017,White,Brown
Sheet2,Cadillac,Gasoline," $104,000  ",Escalade Sport Platinum,used,None reported,"26,000 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2021,Black,Black
Sheet2,Honda,Gasoline," $5,500  ",Civic EX,used,At least 1 accident or damage reported,"190,640 mi.",140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,2008,Silver,Silver
Sheet2,Porsche,Gasoline," $59,900  ",Cayenne AWD,used,None reported,"37,500 mi.",335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2020,White,Black
Sheet2,Ford,Gasoline," $54,000  ",Mustang Mach-E GT,used,None reported,"13,856 mi.",480.0HP Electric Motor Electric Fuel System,2022,White,Black
Sheet2,Cadillac,Gasoline," $13,600  ",ATS 2.5L Luxury,used,None reported,"225,000 mi.",202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,2013,Blue,Black
Sheet2,Lexus,Gasoline," $24,995  ",LS 460 Base,used,None reported,"123,256 mi.",386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,2014,White,Beige
Sheet2,Cadillac,Gasoline," $88,900  ",Escalade Premium Luxury,used,None reported,"11,459 mi.",420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,2021,White,Brown
Sheet2,Mercedes-Benz,Gasoline," $20,490  ",C-Class C 300 4MATIC Sport,used,None reported,"67,289 mi.",241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,2016,White,Gray
Sheet2,Hyundai,Gasoline," $10,500  ",Veloster Base,used,At least 1 accident or damage reported,"56,837 mi.",132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,2013,Silver,Black
Sheet2,Chevrolet,Gasoline," $30,000  ",Corvette Base,used,None reported,"44,168 mi.",350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,2002,Orange,Black
Sheet2,Mercedes-Benz,Gasoline," $26,900  ",C-Class C 300 4MATIC,used,None reported,"59,766 mi.",2.0L I4 16V GDI DOHC Turbo,2019,Lunar Blue Metallic,Macchiato
Sheet2,Kia,Gasoline," $29,950  ",Stinger GT,used,None reported,"56,300 mi.",365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,2018,Silver,Black
Sheet2,Volvo,Gasoline," $8,000  ",S60 R,used,None reported,"167,000 mi.",300.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,2004,Black,Beige
Sheet2,Chevrolet,E85 Flex Fuel," $27,499  ",Silverado 2500 LT,used,None reported,"122,770 mi.",360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,2015,Brown,Black
Sheet2,Land,Gasoline," $54,995  ",Rover Range Rover 3.0L V6 Supercharged HSE,used,None reported,"59,271 mi.",380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,2019,Black,Black
Sheet2,GMC,Gasoline," $24,500  ",Sierra 1500 SLE,used,At least 1 accident or damage reported,"102,000 mi.",355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,2015,Silver,Black
Sheet2,Chevrolet,Gasoline," $44,800  ",Silverado 1500 RST,used,At least 1 accident or damage reported,"40,929 mi.",5.3L V8 16V GDI OHV,2020,Cajun Red Tintcoat,Jet Black
